code_9d,code_6d,system,subcode,description,source_file
046-004-005,,046,004,"Rectifier Assembly - Single Rectifier, Solid State | 048-001-039 | Reservoir - Cooler, Drive Unit, Hybrid",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
048-001-040,,048,001,"Controls | | Bracket - Cooler, Drive Unit, Hybrid",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
046-004-006,,046,004,"Rectifier Assembly - Two Rectifiers, Solid State | 048-001-041 | Bracket - Pump, Drive Unit, Hybrid",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
048-001-042,,048,001,"Controls | | Cap - Reservoir, Cooler, Hybrid",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
046-004-007,,046,004,"Rectifier Assembly - Three Rectifiers, Solid State | 048-001-043 | Bracket - Reservoir, Cooler, Hybrid",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
048-001-044,,048,001,"Controls | | Bracket - Inverter, Hybrid",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
046-004-008,,046,004,"Rectifier Assembly - Four Rectifiers, Solid State | 048-001-045 | Bracket - Converter, DC/DC, Hybrid",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
048-001-046,,048,001,"Controls | | Actuator - Clutch, Power Train, Hybrid",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
046-004-009,,046,004,"Rectifier Assembly - Five Rectifiers, Solid State | 048-001-047 | Lever - Transmission Snift, Hybrid",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
040-004-010,,040,004,"Controis | 048-001-048 | Cable - Shift Lever, Hybrid",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
046-004-010,,046,004,"Capacitor - Solid State Controls | 048-001-049 | Module - CBC, High Voltage Battery, Hybrid",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
040-004-012,,040,004,"Board Control Terminal Input Solid State | 040-001-051 | Switch - Plessure, Diake, Hybrid",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
040-004-013,,040,004,Controlo | 040-001-052 | Stanten/Generator Hybrid,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
046-004-014,,046,004,ControlsResistor Assembly - Solid State Controls | 048-001-053 | Water Pump - Centrifugal Hybrid,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
040-004-014,,040,004,Card Dual Motor Solid State Controls | 048-001-054 | Inlot Air Turbo Hybrid,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
046-004-015,,046,004,Insulator - Mounting Solid State Controls | 048-001-055 | Rump - Vacuum Hybrid,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
046-004-017,,046,004,Transistor - Control Solid State Controls | 048-001-057 | Pump - Vacuum Isolator Hybrid,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
046-004-018,,046,004,Controller - Speed Module | 048-001-058 | Motor - Assist Power Steering Hybrid,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
047-000-000,,047,000,Kit Filter - Multi System | 048-001-050 | Fuses - Hybrid,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
047-001-000,,047,001,Kit Filter - Engine | 048-001-060 | Tensioner - Integrated Starter Generator (ISG),VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
047-001-001,,047,001,Kit Filter - Diesel Engine | 010 001 000 | Hybrid,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
047-001-002,,047,001,Kit Filter - Gasoline Engine | 048-001-061 | Belt - Drive Integrated Starter Generator (ISG),VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
047-001-003,,047,001,"Kit, Filter - LPG Engine | 0.00000000 | Hybrid",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
047-001-004,,047,001,"Kit, Filter - LNG Engine | 048-001-062 | Bolt - Tensioner, Hybrid",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
047-001-005,,047,001,"Kit, Filter - CNG Engine | 048-001-063 | Sensor - Integrated Starter Generator (ISG)",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
048-000-000,,048,000,"Power Train - Electric, Hybrid | | Hybrid",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
048-001-000,,048,001,"Power Train Assemblies - Electric, Hybrid | 048-001-064 | Sensor - Traction Motor, Hybrid",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
048-001-001,,048,001,"Drive Unit - Motor/Generator, Hybrid | 048-001-065 | Controller - Digital Motor, Parallel Type, Hybrid",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
048-001-002,,048,001,"Inverter - Motor/Generator, Hybrid | 048-001-066 | Controller - Digital Motor, Series Type, Hybrid",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
048-001-003,,048,001,"Converter - DC/DC. Hvbrid | 048-001-067 | Control Unit - Vehicle (VCU), Hybrid",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
048-001-004,,048,001,"Carrier - Power Electronics, Hybrid | 048-001-068 | Inclinometer - Hybrid",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
048-001-005,,048,001,"Shaft - Yoke, Power Train, Hybrid | 048-001-069 | Switch - High Voltage Disconnect, Hybrid",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
048-001-006,,048,001,"Kit - Electric Power Take-Off (EPTO), Hybrid | 048-001-070 | Bracket - Carrier, Power Electronics, Hybrid",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
048-001-007,,048,001,"Transmission - Automated, Hybrid | 048-001-071 | Control Module - Hybrid Power Train",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
048-001-008,,048,001,"Housing - Clutch, Power Train, Hybrid | 048-001-072 | Bracket - Auxiliary Power Generator, Hybrid",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
048-001-009,,048,001,"Software - Transmission Controller, Hybrid | 048-001-073 | Filter - Battery, Power Electronics, Hybrid",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
048-001-074,,048,001,"Power Train | | Compartment - Battery, Hybrid",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
048-001-010,,048,001,"Software - Hybrid Control Module (HCM) | 048-001-075 | Case Assembly - Air Conditioning, Battery",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
048-001-011,,048,001,"Software - Electric Power Take-Off, Hybrid | | Compartment, Hybrid",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
048-001-076,,048,001,"Power Train | | Cover - Air Conditioning Case, Battery",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
040-001-077,,040,001,"Air Filter Better Compartment Llubrid | 049-001-020 | Valve - Flessure Reliel, Hyuraulic Hybrid",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
048-001-077,,048,001,"Air Filter - Battery Compartment, Hybrid | 049-001-021 | Hose - Low Pressure, Power Spill Drive Unit,",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
048-001-078,,048,001,"Cooling Fan - Ballery Compartment, Hybrid | 040 001 000 | Hydraulic Hybrid",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
048-001-079,,048,001,"Seal - Battery Compartment, Hybrid | 049-001-022 | Fitting - Plumbing, Hydraulic Hybrid",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
048-001-080,,048,001,"Port Assembly - Charging, Hybrid | 049-001-023 | Cooler - Oil, Hydraulic Hybrid",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
048-001-081,,048,001,"Cover - Charging Port, Hybrid | 049-001-024 | Bracket - Oil Cooler, Hydraulic Hybrid",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
048-001-082,,048,001,"Door - Charging Port, Hybrid | 049-001-025 | Hose - Low Pressure, Oil Cooler, Hydraulic",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
048-001-083,,048,001,"Door Assembly - Charging Port, Hybrid | | Hybrid",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
048-001-084,,048,001,"Stop - Bumper, Charging Port Door, Hybrid | 049-001-026 | Valve - Thermal Bypass, Hydraulic Hybrid",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
048-001-085,,048,001,"Pocket - Charging Port, Hybrid | 049-001-027 | Filter - Oil Cooler, Hydraulic Hybrid",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
048-001-086,,048,001,"Cover - Pocket, Charging Port, Hybrid | 049-001-028 | Shield - Oil Cooler, Hydraulic Hybrid",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
048-001-087,,048,001,"Weatherstrip - Pocket, Charging Port, Hybrid | 049-001-029 | Actuator - Remote Shift, Hydraulic Hybrid",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
048-001-088,,048,001,"Shield - Charging Port, Hybrid | 049-001-030 | Shifter - Transmission, Hydraulic Hybrid",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
048-001-089,,048,001,"Motor and Transmission Assembly - Electric, | 049-002-000 | Pump - Motor Assembly, Hybrid",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
049-002-001,,049,002,"Hybrid | | Filter - Pump, Motor Assembly, Hybrid",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
048-001-090,,048,001,"Gasket - Battery Assembly, High Voltage, Hybrid | 049-002-002 | Motor - Pump, Hydraulic Launch, Hybrid",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
048-001-091,,048,001,"Control Module - High Voltage Battery, Hybrid | 049-003-000 | Reservoir - Low Pressure, Hybrid",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
048-001-092,,048,001,"Insulator - High Voltage Battery, Hybrid | 049-003-001 | Reservoir - Assembly, Low Pressure, Hydraulic",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
048-001-093,,048,001,"Cover - Terminal, High Voltage Battery, Hybrid | | Hybrid",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
048-001-094,,048,001,"Tray - High Voltage Battery, Hybrid | 049-003-002 | Air Tank - Low Pressure, Hydraulic Hybrid",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
048-001-095,,048,001,"Sensor - Voltage, High Voltage Battery, Hybrid | 049-003-003 | Hose - Low Pressure, Reservoir, Hydraulic",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
048-001-096,,048,001,Reservoir - Coolant Inverter Hybrid | | Hybrid,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
048-001-097,,048,001,Cap - Coolant Reservoir Inverter Hybrid | 049-003-004 | Valve - Air Test Hydraulic Hybrid,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
048-001-098,,048,001,"Insulator - Coolant Reservoir, Inverter, Hybrid | 049-003-005 | Cap - Quick Connect Hydraulic Hybrid",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
048-001-100,,048,001,Clamp Hose Inlet Cooling System Inverter | 040 003 007 | Muffler Exhaust Port Test Button Hydraulie,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
040-001-100,,040,001,Hybrid | 049-003-007 | Hydrid,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
040-001-101,,040,001,Hass Outlet Cooling System Inverter Hybrid | 040 002 009 | Chield Site Class Deservoir Hydraulia Hybrid,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
046-001-102,,046,001,"Clamp - Hose, Outlet, Cooling System, Inverter, | 049-003-009 | Gauge - Air Pressure, Reservoir, Hydraulic",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
048-001-103,,048,001,"Radiator - Inverter, Hybrid | 049-003-010 | Bracket - Alignment, Air Tank, Hydraulic Hybrid",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
048-001-104,,048,001,"Hose - Radiator, Inverter, Hybrid | 049-003-011 | Bracket - Reservoir, Low Pressure, Hydraulic",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
048-001-105,,048,001,"Adapter - Radiator Hose, Inverter, Hybrid | | Hybrid",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
048-001-106,,048,001,"Clamp - Hose, Radiator, Inverter, Hybrid | 049-003-012 | Bracket - Accumulator, High Pressure, Hydraulic",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
048-001-107,,048,001,"Insulator - Radiator, Inverter, Hybrid | | Hybrid",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
048-001-108,,048,001,"Seal - Radiator, Inverter, Hybrid | 049-004-000 | Accumulator - High Pressure, Hybrid",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
048-001-109,,048,001,"Water Pump - Inverter, Hybrid | 049-004-001 | Accumulator - Assembly, High Pressure,",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
048-001-110,,048,001,"Accumulator - Voltage, Hybrid | | Hydraulic Hybrid",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
048-001-111,,048,001,"Pin - Hinge, Charging Port Cover, Hybrid | 049-004-002 | Hose - High Pressure, Accumulator, Hydraulic",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
048-001-112,,048,001,"Relay - Main, Hybrid | | Hybrid",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
048-001-113,,048,001,"Plug - Service, Hybrid | 049-004-003 | Guard - Rock, Accumulator, Hydraulic Hybrid",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
048-001-114,,048,001,"Computer - Hybrid | 049-004-004 | Tube - Rock Guard, Accumulator, Hydraulic",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
049-000-000,,049,000,"Power Train - Hydraulic, Hybrid | | Hybrid",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
049-001-000,,049,001,"Power Train Assemblies - Hydraulic, Hybrid | 049-004-005 | Shield - Accumulator, Gas Side, Hydraulic Hybrid",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
049-001-001,,049,001,"Coupling - Drive Shaft, Hydraulic Hybrid | 049-004-006 | Bracket - Rock Guard, Accumulator, Hydraulic",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
049-001-002,,049,001,"Adapter - Flywheel Coupler, Hydraulic Hybrid | | Hybrid",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
049-001-003,,049,001,"Support - Junction Block, Hydraulic Hybrid | 049-004-007 | Strap Assembly - Accumulator, Hydraulic Hybrid",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
049-001-004,,049,001,Power Split Drive Unit - Hydraulic Hybrid | 049-005-000 | Transfer Case - Hybrid,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
049-001-005,,049,001,Crosstie - Power Split Drive Unit Hydraulic | 050-000-000 | Accessories Group,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-000-000,,051,000,Hybrid | | General Accessories,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
049-001-006,,049,001,Bracket - Power Split Drive Unit Hydraulic | 051-001-000 | Tachometer,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-001-001,,051,001,Hybrid | | Tachometer Assembly - Mechanical,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
049-001-007,,049,001,Support - Front Power Slit Drive Unit Hydraulic | 051-001-002 | Head - Tachometer,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
040-001-007,,040,001,Hybrid | 051-001-002 | Cable - Tachometer,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
040-001-008,,040,001,Support Doar Dowor Split Drive Unit Hydraulie | 051 001 005 | Adaptor Tachometer,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
040-001-000,,040,001,Procket Hose Clamp Hydraulia Hybrid | 051-001-007 | Sinait - Tachometer Drive,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
049-001-009,,049,001,"Bracket - Rose Clamp, Ryuraulic Rybrid | 051-001-007 | Sensor - Electronic Tachometer",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
049-001-010,,049,001,"Bracket - Pressure Relief Valve, Hydraulic Hybrid | 051-001-008 | np - Shait, Tachometer Drive",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
049-001-011,,049,001,"Mounting Dracket - Connector, Buiknead, | 051-001-009 | Sender - Electric Tachometer",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
040-001-010,,040,001,"Hydraulic Hybrid | 051-001-010 | Mounting Plate - Adapter, Tachometer",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
049-001-012,,049,001,"Dracket - Shinter, Gearbox, Hydraulic Hybrid | 051-001-010 | Dive, Iachometer",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
049-001-013,,049,001,"Snieia - Fiange Coupling, Hydraulic Hybrid | 051-001-012 | O-Ring (Or Gasket) - Adapter Mounting Plate,",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
049-001-014,,049,001,Junction Block - Hydraulic Hybrid | 054 004 040 | lacnometer,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
049-001-015,,049,001,"Bracket - Junction Block, Hydraulic Hybrid | 051-001-013 | Housing - Tachometer Drive",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
049-001-016,,049,001,"Hose - High Pressure, Junction Block, Hydraulic | 051-001-014 | Gear - Tachometer Drive",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-001-015,,051,001,Hybrid | | Clamp - Tachometer Adapter,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
049-001-017,,049,001,Pilot Pump - Hydraulic Hybrid | 051-001-016 | Iachometer Assembly - Electrical,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
049-001-018,,049,001,"Hose - High Pressure, Pilot Pump, Hydraulic | 051-001-017 | Fuel Tachometer",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-001-018,,051,001,Hybrid | | Sensor - Fuel Tachometer,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
049-001-019,,049,001,"Hose - Low Pressure, Pilot Pump, Hydraulic | 051-001-020 | Interface Module - Frequency To Voltage",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-001-021,,051,001,Hybrid | | Wiring - Tachometer,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-001-022,,051,001,Accomply | 00,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-001-000,,051,001,Assembly | 05,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-001-023,,051,001,"Gasket - Cover, Tachometer Drive | 05",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-001-119,,051,001,Cover Plate - Lock Assembly | 05,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-002-000,,051,002,Hubodometer | 05,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-002-001,,051,002,Hubodometer Assembly | 05,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-002-002,,051,002,Mounting Bracket - Drive Axie | 05,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-002-003,,051,002,"Adapter - Mounting Bracket, Hubodometer | 05",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-000-004,,051,000,Assembly | 05,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-002-004,,051,002,Hubcap - Trailer Axie | 05,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-002-005,,051,002,"Hardware, Mounting - Hubodometer Assembly | 00",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-003-000,,051,003,05,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-003-001,,051,003,Hourmeter Assembly | 05,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-003-002,,051,003,Wiring Harness - Hourmeter | 00,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-003-005,,051,003,Diackel - nounneler | 00,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-003-007,,051,003,Switch - Hourmeter | 00,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-003-008,,051,003,Selisor - Houmeler | 00,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-004-000,,051,004,Tachograph Assembly | 00,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-004-001,,051,004,Sool Tachograph | 05,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-004-002,,051,004,Clock Assembly - Tachograph | 00,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-004-004,,051,004,Crystal (Face Plate) - Tachograph | 00,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-004-006,,051,004,Key - Lock Assembly Tachograph | 00,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-004-007,,051,004,"Rey - Lock Assembly, Tachograph | 00",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-004-008,,051,004,Stylus - Tachograph | 05,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-004-009,,051,004,Cover Plate Assembly - Tachograph | 05,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-004-011,,051,004,Gear Kit - Tachograph | 00,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-004-012,,051,004,Coupler Assembly - Tachograph | 05,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-004-013,,051,004,Adapter - Tachograph | 05,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-004-014,,051,004,Sensor - Electric Tachograph | 05,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-004-015,,051,004,Wiring - Tachograph,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-004-016,,051,004,Hardware Mounting - Tachograph Assembly | 05,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-004-017,,051,004,Cable - Tachograph | 05,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-004-018,,051,004,Chart - Graph | 05,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-004-019,,051,004,Mounting Bracket - Tachograph | 05,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-005-000,,051,005,Recorder - Fuel & Mileage,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-005-001,,051,005,Wiring Harness - On Board Recorder | 05,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-005-002,,051,005,Flow Meter | 05,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-005-007,,051,005,"Hardware, Mounting - On Board Recorder | 05",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-005-008,,051,005,Vehicle Data Recorder Assembly,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-005-009,,051,005,Vehicle Data Recorder Kit | 05,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-005-010,,051,005,Receptacle - Vehicle Data Recorder | 05,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-005-011,,051,005,"Cover - Receptacle, Vehicle Data Recorder | 05",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-005-012,,051,005,Mounting Bracket - Vehicle Data Recorder | 05,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-005-013,,051,005,Cover - Vehicle Data Recorder | 05,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-005-014,,051,005,"Module - ECU, Fuel Management | 05",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-005-015,,051,005,"Software - ECU Fuel Management Module, | 05",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-005-016,,051,005,Wiring Harness - Data Logger | 05,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-005-017,,051,005,Connector - Data Link | 05,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-005-018,,051,005,Terminal - Data Link | 05,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-005-019,,051,005,Wiring - Data Link | 05,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-005-020,,051,005,"Resistor - Terminator, Data Link | 05",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-005-021,,051,005,Translator - Data Link | 05,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-005-022,,051,005,"Mounting Plate - Translator, Data Link | 05",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-006-000,,051,006,Accessory Safety Devices | 05,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-006-001,,051,006,Crossing Gate - Electric | 05,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-006-002,,051,006,Stop Arm - Vacuum | 05,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-006-003,,051,006,Stop Arm - Air | 05,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-006-004,,051,006,Stop Arm - Electric | 05,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-006-005,,051,006,Valve - Stop Arm | 05,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-006-006,,051,006,Switch - Stop Arm | 05,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-006-007,,051,006,Mounting Bracket - Stop Arm | 05,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-006-008,,051,006,"Nipple - Close, Stop Arm | 05",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-006-009,,051,006,"Connector - Male, Stop Arm | 05",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-006-010,,051,006,iee - Stop Arm | 05,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-006-011,,051,006,Eldow - Stop Arm | 05,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-006-012,,051,006,Pressure Protection Valve - Air Stop Arm,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-006-013,,051,006,Hose - Air Stop Arm,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-006-014,,051,006,System Detection - Gas,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-006-015,,051,006,"System, Advisory - Passenger",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-006-016,,051,006,Boot Ring - Stop Arm,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-006-017,,051,006,"Cover - Motor, Stop Arm",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-006-018,,051,006,"Motor - Electric, Stop Arm",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-007-000,,051,007,Fire Detection and Warning,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-007-001,,051,007,Chime - Fire Detection,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-007-002,,051,007,"Switch - Chime, Fire Detection",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-007-003,,051,007,Wiring Harness - Fire Detection,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-007-004,,051,007,"Connector, Wiring - Fire Detection",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-008-000,,051,008,Navigation System - GPS,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-008-001,,051,008,"Assembly - Complete, Navigation System, GPS",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-008-002,,051,008,"Hardware, Mounting - Complete Navigation",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
054-000-000,,054,000,"System Assembly, GPS",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
051-008-003,,051,008,"Head - Navigation System, GPS",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
